index,label,expression,Positive_index,context,AnchorContext,NegativeSentence,NegativeExpression,Negative_index
1810,1,downsized,3,The car makers downsized the SUVs when fuel became very expensive .,The car makers [Mask] the SUVs when fuel became very expensive .,this car consumes a lot of gas,consumes,2
1811,1,downsized,3,The car makers downsized the SUVs when fuel became very expensive .,The car makers [Mask] the SUVs when fuel became very expensive .,They car companies retrofitted all the old models with new carburetors,retrofitted,3
1812,0,count,3,The toddler could count to 100,The toddler could [Mask] to 100,form the young child's character,form,0
1813,0,salutes,13,I meet this men every day on my way to work and he salutes me,I meet this men every day on my way to work and he [Mask] me,He heaped him with work,heaped,1
1814,0,wish,1,I wish I could go home now .,I [Mask] I could go home now .,I attacked the problem as soon as I got out of bed,attacked,1
1815,0,spat,3,mollusks or oysters spat,mollusks or oysters [Mask],They are railing for fresh fish,railing,2
1816,0,pumps,2,The athlete pumps weights in the gym .,The athlete [Mask] weights in the gym .,He pasted his opponent,pasted,1
1817,0,filled,1,He filled up on turkey,He [Mask] up on turkey,A puffing kind of man,puffing,1
1818,0,palpitated,2,His nostrils palpitated,His nostrils [Mask],A puffing kind of man,puffing,1
1819,1,spells,3,I'm afraid this spells trouble !,I'm afraid this [Mask] trouble !,The situation was rather involved,involved,4
1820,1,spells,3,I'm afraid this spells trouble !,I'm afraid this [Mask] trouble !,"Walk , don't run !",Walk,0
1821,1,spells,3,I'm afraid this spells trouble !,I'm afraid this [Mask] trouble !,communicate a disease,communicate,0
1822,0,sequestered,3,The cations were sequestered,The cations were [Mask],The electrons were perturbed by the passing ion,perturbed,3
1823,1,stoop,2,I won't stoop to reading other people's mail .,I won't [Mask] to reading other people's mail .,Don't interrupt me when I'm reading,interrupt,1
1824,1,stoop,2,I won't stoop to reading other people's mail .,I won't [Mask] to reading other people's mail .,I'd like to register this letter,register,3
1825,1,stoop,2,I won't stoop to reading other people's mail .,I won't [Mask] to reading other people's mail .,I cannot retain so much information,retain,2
1826,0,decides,6,The vote in New Hampshire often decides the outcome of the Presidential election,The vote in New Hampshire often [Mask] the outcome of the Presidential election,key one's actions to the voters' prevailing attitude,key,0
1827,1,sucked,6,The current boom in the economy sucked many workers in from abroad,The current boom in the economy [Mask] many workers in from abroad,This country assimilates immigrants very quickly,assimilates,2
1828,1,sucked,6,The current boom in the economy sucked many workers in from abroad,The current boom in the economy [Mask] many workers in from abroad,The rising inflation depressed the economy,depressed,3
1829,1,sucked,6,The current boom in the economy sucked many workers in from abroad,The current boom in the economy [Mask] many workers in from abroad,the growth in income translates into greater purchasing power,translates,4
1830,1,stepped,1,She stepped into a life of luxury,She [Mask] into a life of luxury,She designed to go far in the world of business .,designed,1
1831,1,stepped,1,She stepped into a life of luxury,She [Mask] into a life of luxury,She whistled for her maid,whistled,1
1832,1,stepped,1,She stepped into a life of luxury,She [Mask] into a life of luxury,she nagged to take a vacation,nagged,1
1833,0,map,5,We haven't even begun to map the many galaxies that we know exist,We haven't even begun to [Mask] the many galaxies that we know exist,The beams scanned the night sky,scanned,2
1834,0,put,0,put these words to music,[Mask] these words to music,The music swelled to a crescendo,swelled,2
1835,0,communicated,5,He and his sons haven't communicated for years,He and his sons haven't [Mask] for years,preserve the peace in the family,preserve,0
1836,1,stamps,2,His playing stamps him as a Romantic,His playing [Mask] him as a Romantic,She dismissed his advances,dismissed,1
1837,1,stamps,2,His playing stamps him as a Romantic,His playing [Mask] him as a Romantic,He remembered her in his will,remembered,1
1838,1,stamps,2,His playing stamps him as a Romantic,His playing [Mask] him as a Romantic,He painted his mistress many times,painted,1
1839,0,scanned,2,the surgeon scanned the X - ray,the surgeon [Mask] the X - ray,A puffing kind of man,puffing,1
1840,0,landed,1,He landed several blows on his opponent's head,He [Mask] several blows on his opponent's head,He pasted his opponent,pasted,1
1841,0,visited,4,"Every summer , we visited our relatives in the country for a month .","Every summer , we [Mask] our relatives in the country for a month .",The heat scorched the countryside .,scorched,2
1842,0,moderated,1,John moderated the discussion,John [Mask] the discussion,The debate sharpened,sharpened,2
1843,0,miss,3,How could I miss that typo ?,How could I [Mask] that typo ?,She wanted to aim a pun,aim,3
1844,0,filled,3,The pool slowly filled with water,The pool slowly [Mask] with water,The water wastes back into the ocean .,wastes,2
1845,0,tip,2,Remember to tip the waiter,Remember to [Mask] the waiter,lay a responsibility on someone,lay,0
1846,0,computerized,3,Please use a computerized disctionary .,Please use a [Mask] disctionary .,I have to level with you,level,3
1847,0,declines,2,The roof declines here,The roof [Mask] here,A weather vane crowns the building,crowns,3
1848,0,snorted,2,The critic snorted contemptuously,The critic [Mask] contemptuously,level criticism or charges at somebody,level,0
1849,0,build,2,These architects build in interesting and new styles,These architects [Mask] in interesting and new styles,one idea squares with the other one,squares,2
1850,0,culminated,2,The helmet culminated in a crest .,The helmet [Mask] in a crest .,lay a responsibility on someone,lay,0
1851,1,headed,3,The procession was headed by John,The procession was [Mask] by John,He bowed before the King,bowed,1
1852,1,headed,3,The procession was headed by John,The procession was [Mask] by John,The crowd pushed forward,pushed,2
1853,1,headed,3,The procession was headed by John,The procession was [Mask] by John,John moderated the discussion,moderated,1
1854,0,puffed,2,Her faced puffed up from the drugs,Her faced [Mask] up from the drugs,She was streaming with sweat,streaming,2
1855,0,voted,1,He voted for the motion,He [Mask] for the motion,A puffing kind of man,puffing,1
1856,0,repair,4,One can never fully repair the suffering and losses of the Jews in the Third Reich,One can never fully [Mask] the suffering and losses of the Jews in the Third Reich,The Nazis swallowed the Baltic countries,swallowed,2
1857,0,exploit,2,we must exploit the resources we are given wisely,we must [Mask] the resources we are given wisely,We have exhausted the food supplies .,exhausted,2
1858,0,blasted,2,the gunman blasted away,the gunman [Mask] away,The bullets whistled past him,whistled,2
1859,1,lightened,2,the conversation lightened me up a bit,the conversation [Mask] me up a bit,I missed that remark,missed,1
1860,1,lightened,2,the conversation lightened me up a bit,the conversation [Mask] me up a bit,construct a sentence,construct,0
1861,1,lightened,2,the conversation lightened me up a bit,the conversation [Mask] me up a bit,I demand an explanation,demand,1
1862,0,flooded,3,The swollen river flooded the village,The swollen river [Mask] the village,The river thundered below .,thundered,2
1863,0,reflected,2,her sunglasses reflected his image,her sunglasses [Mask] his image,poison someone's mind,poison,0
1864,0,groped,12,He made some sexual advances at the woman in his office and groped her repeatedly,He made some sexual advances at the woman in his office and [Mask] her repeatedly,She wanted to ruffle his composure .,ruffle,3
1865,0,condensed,3,All our planets condensed out of the same material,All our planets [Mask] out of the same material,The sun glared down on us,glared,2
1866,0,bolted,2,The listeners bolted when he discussed his strange ideas,The listeners [Mask] when he discussed his strange ideas,He swallowed his words,swallowed,1
1867,0,asking,2,He is asking $ 200 for the table,He is [Mask] $ 200 for the table,he flashed a $ 100 bill,flashed,1
1868,1,hunted,1,She hunted for her reading glasses but was unable to locate them,She [Mask] for her reading glasses but was unable to locate them,She groped for her glasses in the darkness of the bedroom,groped,1
1869,1,hunted,1,She hunted for her reading glasses but was unable to locate them,She [Mask] for her reading glasses but was unable to locate them,her sunglasses reflected his image,reflected,2
1870,1,hunted,1,She hunted for her reading glasses but was unable to locate them,She [Mask] for her reading glasses but was unable to locate them,where is she heading,heading,3
1871,1,reflects,6,The mess in his dorm room reflects on the student,The mess in his dorm room [Mask] on the student,he is exploiting the students,exploiting,2
1872,1,reflects,6,The mess in his dorm room reflects on the student,The mess in his dorm room [Mask] on the student,The lazy student promised to reform,reform,5
1873,1,reflects,6,The mess in his dorm room reflects on the student,The mess in his dorm room [Mask] on the student,The room lightened up,lightened,2
1874,0,socialized,4,Children have to be socialized in school,Children have to be [Mask] in school,This student heads the class,heads,2
1875,0,seized,2,The terrorists seized the politicians,The terrorists [Mask] the politicians,The politician clawed his rival .,clawed,2
1876,0,clapping,3,The children were clapping to the music,The children were [Mask] to the music,The music swelled to a crescendo,swelled,2
1877,0,acquaint,2,You should acquaint yourself with your new computer .,You should [Mask] yourself with your new computer .,The age of computers had dawned,dawned,5
1878,1,vegetate,7,"After a hard day's work , I vegetate in front of the television","After a hard day's work , I [Mask] in front of the television",She repaired her TV set,repaired,1
1879,1,vegetate,7,"After a hard day's work , I vegetate in front of the television","After a hard day's work , I [Mask] in front of the television",This kind of work exhausts me .,exhausts,4
1880,1,vegetate,7,"After a hard day's work , I vegetate in front of the television","After a hard day's work , I [Mask] in front of the television",I worry about my job,worry,1
1881,0,line,1,trees line the riverbank,trees [Mask] the riverbank,The river thundered below .,thundered,2
1882,0,challenged,4,The illegal immigrant was challenged by the border guard,The illegal immigrant was [Mask] by the border guard,The charges were inflated,inflated,3
1883,0,invades,3,This new colleague invades my territory,This new colleague [Mask] my territory,The new teacher tends to steamroller,steamroller,5
1884,0,synchronize,1,Let's synchronize our efforts,Let's [Mask] our efforts,We can lean on this man,lean,2
1885,0,named,1,They named their son David,They [Mask] their son David,The father flicked him with his hand .,flicked,2
1886,0,produce,4,The tree would not produce fruit,The tree would not [Mask] fruit,These apples need to mellow a bit more,mellow,4
1887,1,redound,3,Her efforts will redound to the general good .,Her efforts will [Mask] to the general good .,This may answer her needs,answer,2
1888,1,redound,3,Her efforts will redound to the general good .,Her efforts will [Mask] to the general good .,She must answer for her actions,answer,2
1889,1,redound,3,Her efforts will redound to the general good .,Her efforts will [Mask] to the general good .,She relates well to her peers,relates,1
1890,0,allowed,4,The camera store owner allowed me $ 50 on my old camera,The camera store owner [Mask] me $ 50 on my old camera,he flashed a $ 100 bill,flashed,1
1891,1,flowed,2,The champagne flowed at the wedding,The champagne [Mask] at the wedding,The champagne bottle exploded,exploded,3
1892,1,flowed,2,The champagne flowed at the wedding,The champagne [Mask] at the wedding,The wine spotted the tablecloth,spotted,2
1893,1,flowed,2,The champagne flowed at the wedding,The champagne [Mask] at the wedding,She poisoned her husband,poisoned,1
1894,0,gathered,1,She gathered her shawl around her shoulders .,She [Mask] her shawl around her shoulders .,She was streaming with sweat,streaming,2
1895,1,visited,2,He was visited with a terrible illness that killed him quickly .,He was [Mask] with a terrible illness that killed him quickly .,His body was deformed by leprosy,deformed,3
1896,1,visited,2,He was visited with a terrible illness that killed him quickly .,He was [Mask] with a terrible illness that killed him quickly .,He doubled and vomited violently,doubled,1
1897,1,visited,2,He was visited with a terrible illness that killed him quickly .,He was [Mask] with a terrible illness that killed him quickly .,The terrible news ended our hopes that he had survived .,ended,3
1898,0,signed,4,This road has been signed .,This road has been [Mask] .,The bus thundered down the road .,thundered,2
1899,0,vested,1,She vested her vast fortune in her two sons,She [Mask] her vast fortune in her two sons,The mother was swelling with importance when she spoke of her son,swelling,3
1900,1,depressed,5,The lack of rain had depressed the water level in the reservoir,The lack of rain had [Mask] the water level in the reservoir,This soil retains water,retains,2
1901,1,depressed,5,The lack of rain had depressed the water level in the reservoir,The lack of rain had [Mask] the water level in the reservoir,Our basement flooded during the heavy rains,flooded,2
1902,1,depressed,5,The lack of rain had depressed the water level in the reservoir,The lack of rain had [Mask] the water level in the reservoir,There are marshes that stagnate the waters,stagnate,4
1903,0,consolidated,2,The companies consolidated,The companies [Mask],Companies will now stampede to release their latest software,stampede,3
1904,1,floated,2,The dancer floated across the stage,The dancer [Mask] across the stage,The singer had to be boosted onto the stage by a special contraption .,boosted,5
1905,1,floated,2,The dancer floated across the stage,The dancer [Mask] across the stage,reseat Carnegie Hall,reseat,0
1906,1,floated,2,The dancer floated across the stage,The dancer [Mask] across the stage,She acts in this play,acts,1
1907,0,helped,1,Everyone helped out during the earthquake,Everyone [Mask] out during the earthquake,She was staggered with bills after she tried to rebuild her house following the earthquake .,staggered,2
1908,1,steamroller,0,steamroller the opposition,[Mask] the opposition,construct an argument,construct,0
1909,1,steamroller,0,steamroller the opposition,[Mask] the opposition,I can count my colleagues in the opposition,count,2
1910,1,steamroller,0,steamroller the opposition,[Mask] the opposition,register for an election,register,0
1911,0,tread,2,male birds tread the females,male birds [Mask] the females,She captured all the men's hearts,captured,1
1912,0,execute,0,execute the decision of the people,[Mask] the decision of the people,Government reaches out to the people,reaches,1
1913,0,seems,1,There seems no reason to go ahead with the project now,There [Mask] no reason to go ahead with the project now,His lack of interest in the project reflects badly on him,reflects,7
1914,0,sustained,2,She alone sustained her family,She alone [Mask] her family,preserve the peace in the family,preserve,0
1915,0,debuts,2,The band debuts a new song or two each month,The band [Mask] a new song or two each month,The music swelled to a crescendo,swelled,2
1916,1,hunts,2,The oscillator hunts about the correct frequency,The oscillator [Mask] about the correct frequency,sound a certain note,sound,0
1917,1,hunts,2,The oscillator hunts about the correct frequency,The oscillator [Mask] about the correct frequency,The noise doubled and redoubled,redoubled,4
1918,1,hunts,2,The oscillator hunts about the correct frequency,The oscillator [Mask] about the correct frequency,Sound and light propagate in this medium .,propagate,3
1919,1,streaming,2,She was streaming with sweat,She was [Mask] with sweat,The muscles in her face convulsed,convulsed,5
1920,1,streaming,2,She was streaming with sweat,She was [Mask] with sweat,She plunged at it eagerly,plunged,1
1921,1,streaming,2,She was streaming with sweat,She was [Mask] with sweat,She must answer for her actions,answer,2
1922,0,eased,1,He eased himself into the chair,He [Mask] himself into the chair,He peeped his head through the window .,peeped,1
1923,0,nodded,1,He nodded his approval,He [Mask] his approval,He was showered with praise,showered,2
1924,0,showered,2,The guests showered rice on the couple,The guests [Mask] rice on the couple,They were locked in embrace .,locked,2
1925,0,leaked,1,Water leaked out of the can into the backpack,Water [Mask] out of the can into the backpack,The chemical clouded the liquid to which it was added .,clouded,2
1926,0,governing,2,Who is governing the country now ?,Who is [Mask] the country now ?,A puffing kind of man,puffing,1
1927,0,denoted,2,Her smile denoted that she agreed,Her smile [Mask] that she agreed,She radiates happiness,radiates,1
1928,0,back,2,Can you back up your claims ?,Can you [Mask] up your claims ?,juggle an account so as to hide a deficit,juggle,0
1929,0,ferment,1,We ferment the grapes for a very long time to achieve high alcohol content,We [Mask] the grapes for a very long time to achieve high alcohol content,"after a glass of wine , he lightened up a bit",lightened,7
1930,0,referred,4,This plant can be referred to a known species,This plant can be [Mask] to a known species,A rash erupted on her arms after she had touched the exotic plant,erupted,2
1931,0,drift,0,drift the cattle herds westwards,[Mask] the cattle herds westwards,They are railing for fresh fish,railing,2
1932,0,suckled,2,The wetnurse suckled the infant,The wetnurse [Mask] the infant,She interrupted her pregnancy,interrupted,1
1933,0,spread,0,spread the bread with cheese,[Mask] the bread with cheese,He pieced at the sandwich all morning,pieced,1
1934,0,warned,1,I warned him not to go too far .,I [Mask] him not to go too far .,We can lean on this man,lean,2
1935,0,reported,1,I reported her to the supervisor,I [Mask] her to the supervisor,I have to level with you,level,3
1936,0,brush,0,brush the bread with melted butter,[Mask] the bread with melted butter,the butter cream smothered the cake,smothered,3
1937,0,predicated,4,solving the problem is predicated on understanding it well,solving the problem is [Mask] on understanding it well,His mind groped to make the connection,groped,2
1938,0,excuse,1,Please excuse my dirty hands,Please [Mask] my dirty hands,lay a responsibility on someone,lay,0
1939,0,clouded,2,The smoke clouded above the houses .,The smoke [Mask] above the houses .,A weather vane crowns the building,crowns,3
1940,0,clamored,1,They clamored the mayor into building a new park,They [Mask] the mayor into building a new park,Government reaches out to the people,reaches,1
1941,0,telling,2,he was telling on all his former colleague,he was [Mask] on all his former colleague,He heaped him with work,heaped,1
1942,0,seem,1,I seem to be misunderstood by everyone,I [Mask] to be misunderstood by everyone,I have to level with you,level,3
1943,0,segregates,2,the sun segregates the carbon,the sun [Mask] the carbon,The sun glared down on us,glared,2
1944,1,process,8,He was warned that the district attorney would process him,He was warned that the district attorney would [Mask] him,he got a phone call from his lawyer that tensed him up,tensed,9
1945,1,process,8,He was warned that the district attorney would process him,He was warned that the district attorney would [Mask] him,He was processed by the sheriff,processed,2
1946,1,process,8,He was warned that the district attorney would process him,He was warned that the district attorney would [Mask] him,He had to appear in court last month,appear,3
1947,0,confirmed,2,The witnesses confirmed the victim's account,The witnesses [Mask] the victim's account,The witness related the events .,related,2
1948,0,air,0,air the old winter clothes,[Mask] the old winter clothes,rail in the old graves,rail,0
1949,1,down,3,Some people can down a pound of meat in the course of one meal .,Some people can [Mask] a pound of meat in the course of one meal .,smother the meat in gravy,smother,0
1950,1,down,3,Some people can down a pound of meat in the course of one meal .,Some people can [Mask] a pound of meat in the course of one meal .,people used to salt meats on ships,salt,3
1951,1,down,3,Some people can down a pound of meat in the course of one meal .,Some people can [Mask] a pound of meat in the course of one meal .,We were tempted by the delicious - looking food,tempted,2
1952,0,Lock,0,Lock the bike to the fence !,[Mask] the bike to the fence !,The bicycle looped around the tree .,looped,2
1953,1,mount,0,mount a campaign against pornography,[Mask] a campaign against pornography,a magazine oriented towards young people,oriented,2
1954,1,mount,0,mount a campaign against pornography,[Mask] a campaign against pornography,introduce legislation,introduce,0
1955,1,mount,0,mount a campaign against pornography,[Mask] a campaign against pornography,excuse someone's behavior,excuse,0
1956,0,scraped,2,The cat scraped at the armchair,The cat [Mask] at the armchair,She stuffed herself at the dinner,stuffed,1
1957,0,spread,2,The invaders spread their language all over the country,The invaders [Mask] their language all over the country,The immigrants were quickly absorbed into society .,absorbed,4
1958,0,spatting,2,Bullets were spatting down on us,Bullets were [Mask] down on us,The bullets whistled past him,whistled,2
1959,1,tied,4,These big jets are tied to large airports,These big jets are [Mask] to large airports,"fuel aircraft , ships , and cars",fuel,0
1960,1,tied,4,These big jets are tied to large airports,These big jets are [Mask] to large airports,the pilot managed to land the airplane safely,land,4
1961,1,tied,4,These big jets are tied to large airports,These big jets are [Mask] to large airports,the enemy landed several of our aircraft,landed,2
1962,0,uses,1,She uses her influential friends to get jobs,She [Mask] her influential friends to get jobs,They sifted through the job candidates .,sifted,1
1963,1,looped,2,The bicycle looped around the tree .,The bicycle [Mask] around the tree .,Lock the bike to the fence !,Lock,0
1964,1,looped,2,The bicycle looped around the tree .,The bicycle [Mask] around the tree .,She stumbled over the tree root,stumbled,1
1965,1,looped,2,The bicycle looped around the tree .,The bicycle [Mask] around the tree .,The tree trunks had grown together,grown,4
1966,0,indicated,2,Tetracycline is indicated in such cases,Tetracycline is [Mask] in such cases,flush the wound with antibiotics,flush,0
1967,0,recalled,2,She was recalled by a loud laugh,She was [Mask] by a loud laugh,He was locked in a laughing fit .,locked,2
1968,0,tense,3,alternately relax and tense your calf muscle,alternately relax and [Mask] your calf muscle,He squared his shoulders,squared,1
1969,0,marched,1,He marched into the classroom and announced the exam,He [Mask] into the classroom and announced the exam,This student heads the class,heads,2
1970,0,executed,8,The Mafioso who collaborated with the police was executed,The Mafioso who collaborated with the police was [Mask],A puffing kind of man,puffing,1
1971,0,professed,1,He professed innocence but later admitted his guilt,He [Mask] innocence but later admitted his guilt,He vouched his words by his deeds .,vouched,1
1972,0,segregated,2,Many towns segregated into new counties,Many towns [Mask] into new counties,The residents of this village adhered to Catholicism .,adhered,5
1973,0,coopted,1,He coopted the criticism and embraced it,He [Mask] the criticism and embraced it,He swallowed his words,swallowed,1
1974,0,ascended,2,The path ascended to the top of the hill .,The path [Mask] to the top of the hill .,The path climbed all the way to the top of the hill,climbed,2
1975,1,flood,0,flood the market with tennis shoes,[Mask] the market with tennis shoes,The brothers sell shoes .,sell,2
1976,1,flood,0,flood the market with tennis shoes,[Mask] the market with tennis shoes,the window displays tempted the shoppers,tempted,3
1977,1,flood,0,flood the market with tennis shoes,[Mask] the market with tennis shoes,the stock market plunged,plunged,3
1978,1,blazed,2,The spaceship blazed out into space .,The spaceship [Mask] out into space .,The ship finally ported,ported,3
1979,1,blazed,2,The spaceship blazed out into space .,The spaceship [Mask] out into space .,The ship was wharfed,wharfed,3
1980,1,blazed,2,The spaceship blazed out into space .,The spaceship [Mask] out into space .,The vessel was shipwrecked .,shipwrecked,3
1981,1,twist,1,Don't twist my words,Don't [Mask] my words,Don't interrupt me when I'm reading,interrupt,1
1982,1,twist,1,Don't twist my words,Don't [Mask] my words,I can't remember saying any such thing,remember,2
1983,1,twist,1,Don't twist my words,Don't [Mask] my words,Please don't interrupt me while I'm on the phone,interrupt,2
1984,1,leaked,3,The news were leaked to the paper,The news were [Mask] to the paper,The headlines flashed on the screen,flashed,2
1985,1,leaked,3,The news were leaked to the paper,The news were [Mask] to the paper,These news depressed her,depressed,2
1986,1,leaked,3,The news were leaked to the paper,The news were [Mask] to the paper,The situation was rather involved,involved,4
1987,0,debuts,3,This young soprano debuts next month at the Metropolitan Opera,This young soprano [Mask] next month at the Metropolitan Opera,form the young child's character,form,0
1988,1,gravitated,2,The conversation gravitated towards politics,The conversation [Mask] towards politics,They belong to the same political party,belong,1
1989,1,gravitated,2,The conversation gravitated towards politics,The conversation [Mask] towards politics,reform a political system,reform,0
1990,1,gravitated,2,The conversation gravitated towards politics,The conversation [Mask] towards politics,construct an argument,construct,0
1991,0,designs,1,Dupont designs for the house of Chanel .,Dupont [Mask] for the house of Chanel .,This scene acts well,acts,2
1992,0,swim,3,We had to swim for 20 minutes to reach the shore,We had to [Mask] for 20 minutes to reach the shore,The water wastes back into the ocean .,wastes,2
1993,0,relax,0,relax the tension on the rope,[Mask] the tension on the rope,lay a responsibility on someone,lay,0
1994,1,neutralized,2,The treaty neutralized the small republic,The treaty [Mask] the small republic,The President executed the treaty,executed,2
1995,1,neutralized,2,The treaty neutralized the small republic,The treaty [Mask] the small republic,execute the decision of the people,execute,0
1996,1,neutralized,2,The treaty neutralized the small republic,The treaty [Mask] the small republic,reform a political system,reform,0
1997,1,signed,1,He signed his disapproval with a dismissive hand gesture .,He [Mask] his disapproval with a dismissive hand gesture .,I sense his hostility,sense,1
1998,1,signed,1,He signed his disapproval with a dismissive hand gesture .,He [Mask] his disapproval with a dismissive hand gesture .,He coopted the criticism and embraced it,coopted,1
1999,1,signed,1,He signed his disapproval with a dismissive hand gesture .,He [Mask] his disapproval with a dismissive hand gesture .,The critic snorted contemptuously,snorted,2
2000,1,floated,2,The government floated the ruble for a few months,The government [Mask] the ruble for a few months,The Germans want to appreciate the Deutsche Mark,appreciate,4
2001,1,floated,2,The government floated the ruble for a few months,The government [Mask] the ruble for a few months,The taxes were remitted,remitted,3
2002,1,floated,2,The government floated the ruble for a few months,The government [Mask] the ruble for a few months,I fear the winters in Moscow,fear,1
2003,0,lend,2,I will lend you my car,I will [Mask] you my car,I have to level with you,level,3
2004,1,guttered,3,The heavy rain guttered the soil .,The heavy rain [Mask] the soil .,This soil retains water,retains,2
2005,1,guttered,3,The heavy rain guttered the soil .,The heavy rain [Mask] the soil .,Our basement flooded during the heavy rains,flooded,2
2006,1,guttered,3,The heavy rain guttered the soil .,The heavy rain [Mask] the soil .,The rain water drains into this big vat .,drains,3
2007,0,correct,5,The new contact lenses will correct for his myopia,The new contact lenses will [Mask] for his myopia,This drug will sharpen your vision,sharpen,3
2008,0,righted,1,They righted the sailboat that had capsized,They [Mask] the sailboat that had capsized,The huge waves swallowed the small boat and it sank shortly thereafter,swallowed,3
2009,0,assume,5,When will the new President assume office ?,When will the new President [Mask] office ?,The White House sits on Pennsylvania Avenue,sits,3
2010,1,clogged,1,Fear clogged her mind,Fear [Mask] her mind,She denoted her feelings clearly,denoted,1
2011,1,clogged,1,Fear clogged her mind,Fear [Mask] her mind,The book stimulated her imagination,stimulated,2
2012,1,clogged,1,Fear clogged her mind,Fear [Mask] her mind,Her strange behavior condemned her,condemned,3
2013,1,suspends,2,The fluid suspends the particles .,The fluid [Mask] the particles .,The liquid fills the container,fills,2
2014,1,suspends,2,The fluid suspends the particles .,The fluid [Mask] the particles .,They mounted the aerator on a floating,mounted,1
2015,1,suspends,2,The fluid suspends the particles .,The fluid [Mask] the particles .,This soil retains water,retains,2
2016,1,stumbled,1,I stumbled across a long - lost cousin last night in a restaurant,I [Mask] across a long - lost cousin last night in a restaurant,I invited them to a restaurant,invited,1
2017,1,stumbled,1,I stumbled across a long - lost cousin last night in a restaurant,I [Mask] across a long - lost cousin last night in a restaurant,Remember to tip the waiter,tip,2
2018,1,stumbled,1,I stumbled across a long - lost cousin last night in a restaurant,I [Mask] across a long - lost cousin last night in a restaurant,We were expecting a visit from our relatives,expecting,2
2019,0,uses,1,She uses drugs rarely,She [Mask] drugs rarely,She drowned her trouble in alcohol,drowned,1
2020,0,appealed,1,She appealed the verdict .,She [Mask] the verdict .,She pumped the witnesses for information .,pumped,1
2021,0,replaced,1,He replaced the old razor blade,He [Mask] the old razor blade,A puffing kind of man,puffing,1
2022,1,preserve,0,preserve the peace in the family,[Mask] the peace in the family,Please consider your family,consider,1
2023,1,preserve,0,preserve the peace in the family,[Mask] the peace in the family,The mother deserted her children,deserted,2
2024,1,preserve,0,preserve the peace in the family,[Mask] the peace in the family,excuse someone's behavior,excuse,0
2025,0,continued,3,The bad weather continued for two more weeks,The bad weather [Mask] for two more weeks,A weather vane crowns the building,crowns,3
2026,0,provide,0,provide for the proper care of the passengers on the cruise ship,[Mask] for the proper care of the passengers on the cruise ship,wharf the passengers,wharf,0
2027,1,flicked,2,The father flicked him with his hand .,The father [Mask] him with his hand .,The father is portrayed as a good - looking man in this painting,portrayed,3
2028,1,flicked,2,The father flicked him with his hand .,The father [Mask] him with his hand .,He voted for the motion,voted,1
2029,1,flicked,2,The father flicked him with his hand .,The father [Mask] him with his hand .,acknowledge the deed,acknowledge,0
2030,0,assigned,2,The biologist assigned the mushroom to the proper class .,The biologist [Mask] the mushroom to the proper class .,This student heads the class,heads,2
2031,0,consumed,6,The effort to pass the exam consumed all his energy,The effort to pass the exam [Mask] all his energy,He heaped him with work,heaped,1
2032,0,divide,0,divide the cake into three equal parts,[Mask] the cake into three equal parts,the butter cream smothered the cake,smothered,3
2033,0,negociated,2,The parties negociated all night,The parties [Mask] all night,We were porting all in the club after dinner,porting,2
2034,0,walks,1,He walks the horse up the mountain .,He [Mask] the horse up the mountain .,The mountain was splashed with snow .,splashed,3
2035,0,tensed,9,he got a phone call from his lawyer that tensed him up,he got a phone call from his lawyer that [Mask] him up,He was warned that the district attorney would process him,process,8
2036,0,poisoned,1,She poisoned her husband,She [Mask] her husband,She spelled her husband at the wheel,spelled,1
2037,0,topped,3,The towers were topped with conical roofs .,The towers were [Mask] with conical roofs .,A weather vane crowns the building,crowns,3
2038,0,dated,8,She wrote the letter on Monday but she dated it Saturday so as not to reveal that she procrastinated,She wrote the letter on Monday but she [Mask] it Saturday so as not to reveal that she procrastinated,She wanted to aim a pun,aim,3
2039,1,pouring,8,Put on your rain coat - - it's pouring outside !,Put on your rain coat - - it's [Mask] outside !,The rain water drains into this big vat .,drains,3
2040,1,pouring,8,Put on your rain coat - - it's pouring outside !,Put on your rain coat - - it's [Mask] outside !,The meteorologists are expecting rain for tomorrow,expecting,3
2041,1,pouring,8,Put on your rain coat - - it's pouring outside !,Put on your rain coat - - it's [Mask] outside !,She dashed into the yard,dashed,1
2042,0,emerge,4,He felt new emotions emerge,He felt new emotions [Mask],sorrow had lined his face,lined,2
2043,0,restore,0,restore law and order,[Mask] law and order,The charges were inflated,inflated,3
2044,0,sequesters,2,The dentist sequesters the tooth he is working on,The dentist [Mask] the tooth he is working on,The tooth erupted and had to be extracted,erupted,2
2045,0,inherited,1,I inherited my good eyesight from my mother,I [Mask] my good eyesight from my mother,She hunted for her reading glasses but was unable to locate them,hunted,1
2046,0,ported,2,the captain ported the ship at night,the captain [Mask] the ship at night,The beams scanned the night sky,scanned,2
2047,0,expressed,1,She expressed the letter to Florida .,She [Mask] the letter to Florida .,She wanted to aim a pun,aim,3
2048,0,watering,3,His eyes were watering,His eyes were [Mask],A puffing kind of man,puffing,1
2049,0,treat,0,treat the water so it can be drunk,[Mask] the water so it can be drunk,The river thundered below .,thundered,2
2050,0,refine,0,refine a design or pattern,[Mask] a design or pattern,one idea squares with the other one,squares,2
2051,1,relaxed,2,The government relaxed the curfew after most of the rebels were caught,The government [Mask] the curfew after most of the rebels were caught,The army tried to coopt peasants into civil defence groups,coopt,4
